"","Time","Dedr","Age","Brt","Value","Claims"
"18041",0.53,3e+05,3.09,10.35,16.3,0
"18042",0.41,3e+05,3.09,10.35,16.52,0
"18043",0.08,175000,3.04,10.35,16.38,0
"18044",0.54,3e+05,3.04,10.35,16.3,0
"18045",0.41,3e+05,3.04,10.35,16.52,0
"18046",0.29,175000,3.04,10.11,15.89,0
"18047",0.29,175000,3.04,10.11,16.01,0
"18048",0.42,175000,3.04,10.11,16.45,0
"18049",0.29,175000,3.04,10.11,15.89,0
"18050",0.29,175000,3.04,10.11,16.01,0
"18051",0.42,175000,3.04,10.11,16.45,0
"18052",0.2,175000,2.48,10.56,16.45,0
"18053",0.18,175000,2.48,10.61,16.45,0
"18054",0.31,175000,3.37,9.98,14.91,0
"18055",0.27,175000,3.37,9.98,15.52,0
"18056",0.42,175000,3.37,9.98,15.76,0
"18057",0.58,175000,1.79,10.28,16.65,0
"18058",0.42,175000,1.79,10.28,16.91,0
"18059",0.58,175000,1.79,10.28,16.65,0
"18060",0.42,175000,1.79,10.28,16.91,0
"18078",0.54,1e+05,2.2,10.59,16.91,0
"18079",0.18,1e+05,2.2,10.59,17.15,0
"18080",0.11,1e+05,2.2,10.59,17.22,0
"18081",0.18,1e+05,2.2,10.59,17.5,0
"18082",0.54,1e+05,2.2,10.59,16.91,0
"18083",0.18,1e+05,2.2,10.59,17.15,0
"18084",0.11,1e+05,2.2,10.59,17.22,0
"18085",0.18,1e+05,2.2,10.59,17.5,0
"18086",0.54,150000,2.77,11.43,16.91,0
"18087",0.18,150000,2.77,11.43,17.11,0
"18088",0.11,150000,2.77,11.43,17.28,0
"18089",0.09,150000,2.77,11.43,17.37,0
"18090",0.08,150000,2.77,11.43,17.62,0
"18091",0.54,1e+05,2.08,10.55,16.86,0
"18092",0.18,1e+05,2.08,10.55,17.18,0
"18093",0.11,1e+05,2.08,10.55,17.25,0
"18094",0.18,1e+05,2.08,10.55,17.55,0
"18095",0.54,175000,3.14,11.44,16.52,0
"18096",0.18,175000,3.14,11.44,16.81,0
"18097",0.2,175000,3.14,11.44,17.03,0
"18098",0.08,175000,3.14,11.44,17.22,0
"18099",0.54,1e+05,2.89,10.57,16.21,0
"18100",0.28,1e+05,2.89,10.57,16.52,0
"18101",0.09,1e+05,2.89,10.57,16.81,0
"18102",0.08,1e+05,2.89,10.57,17.03,0
"18103",0.54,1e+05,3.3,10.44,15.42,0
"18104",0.18,1e+05,3.3,10.44,15.76,0
"18105",0.11,1e+05,3.3,10.44,15.89,0
"18106",0.09,1e+05,3.3,10.44,16.3,0
"18107",0.08,1e+05,3.3,10.44,16.52,0
"18108",0.54,1e+05,3.3,10.45,15.42,0
"18109",0.18,1e+05,3.3,10.45,15.76,0
"18110",0.11,1e+05,3.3,10.45,15.89,0
"18111",0.09,1e+05,3.3,10.45,16.3,0
"18112",0.08,1e+05,3.3,10.45,16.52,0
"18113",0.72,150000,3.5,9.87,14.51,0
"18114",0.13,150000,3.5,9.87,14.91,0
"18118",0.76,1e+05,2.3,10.67,16.48,0
"18119",0.25,1e+05,2.3,10.67,17.01,0
"18120",0.76,1e+05,2.3,10.67,16.48,0
"18121",0.25,1e+05,2.3,10.67,17.01,0
"18122",0.64,1e+05,1.95,10.24,16.36,0
"18123",0.12,1e+05,1.95,10.24,16.36,0
"18124",0.06,1e+05,1.95,10.24,16.68,0
"18125",0.19,1e+05,1.95,10.24,16.89,0
"18126",0.74,1e+05,1.95,10.24,16.36,0
"18127",0.03,1e+05,1.95,10.24,16.36,0
"18128",0.06,1e+05,1.95,10.24,16.68,0
"18129",0.19,1e+05,1.95,10.24,16.89,0
"18130",0.76,1e+05,1.95,10.24,16.35,0
"18131",0.06,1e+05,1.95,10.24,16.68,0
"18132",0.19,1e+05,1.95,10.24,16.88,0
"18133",0.76,1e+05,2.08,10.24,16.35,0
"18134",0.06,1e+05,2.08,10.24,16.68,0
"18135",0.19,1e+05,2.08,10.24,16.88,0
"18136",0.76,1e+05,2.08,10.2,16.31,0
"18137",0.06,1e+05,2.08,10.2,16.62,0
"18138",0.19,1e+05,2.08,10.2,16.83,0
"18139",0.76,1e+05,2.08,10.2,16.31,0
"18140",0.06,1e+05,2.08,10.2,16.62,0
"18141",0.19,1e+05,2.08,10.2,16.83,0
"18142",0.76,1e+05,3.09,10.16,15.37,0
"18143",0.06,1e+05,3.09,10.16,15.86,0
"18144",0.19,1e+05,3.09,10.16,16.1,1
"18145",0.76,1e+05,3.14,10.1,15.25,0
"18146",0.06,1e+05,3.14,10.1,15.76,0
"18147",0.19,1e+05,3.14,10.1,16.02,0
"18148",0.76,1e+05,3.18,10.01,15.12,0
"18149",0.06,1e+05,3.18,10.01,15.66,0
"18150",0.19,1e+05,3.18,10.01,15.9,0
"18151",0.76,1e+05,3.18,9.75,14.96,0
"18152",0.06,1e+05,3.18,9.75,15.54,0
"18153",0.19,1e+05,3.18,9.75,15.68,0
"18154",0.76,1e+05,3.43,10.01,14.27,0
"18155",0.06,1e+05,3.43,10.01,15.07,0
"18156",0.19,1e+05,3.43,10.01,15.25,0
"18157",0.76,1e+05,3.43,10.01,14.27,0
"18158",0.06,1e+05,3.43,10.01,15.07,0
"18159",0.19,1e+05,3.43,10.01,15.25,0
"18160",0.06,1e+05,3.4,9.52,14.64,0
"18161",0.19,1e+05,3.4,9.52,14.85,0
"18169",0.76,1e+05,1.95,10.21,16.35,0
"18170",0.06,1e+05,1.95,10.21,16.66,0
"18171",0.19,1e+05,1.95,10.21,16.83,0
"18172",0.76,1e+05,2.77,10,15.83,0
"18173",0.06,1e+05,2.77,10,16.17,0
"18174",0.19,1e+05,2.77,10,16.35,0
"18175",0.76,1e+05,2.77,10,15.83,0
"18176",0.06,1e+05,2.77,10,16.17,0
"18177",0.19,1e+05,2.77,10,16.35,0
"18178",0.76,1e+05,2.77,10,15.83,0
"18179",0.06,1e+05,2.77,10,16.17,0
"18180",0.19,1e+05,2.77,10,16.35,0
"18181",0.76,1e+05,3.14,9.79,15.07,0
"18182",0.06,1e+05,3.14,9.79,15.6,0
"18183",0.19,1e+05,3.14,9.79,15.76,0
"18184",0.76,1e+05,3.14,9.53,15.02,0
"18185",0.06,1e+05,3.14,9.53,15.32,0
"18186",0.19,1e+05,3.14,9.53,15.54,0
"18187",0.76,1e+05,3.18,9.74,14.96,0
"18188",0.06,1e+05,3.18,9.74,15.54,0
"18189",0.19,1e+05,3.18,9.74,15.68,0
"18190",0.76,1e+05,3.18,9.74,14.96,1
"18191",0.06,1e+05,3.18,9.74,15.54,0
"18192",0.19,1e+05,3.18,9.74,15.68,0
"18193",0.58,50000,2.4,9.68,16.17,0
"18194",0.27,50000,2.4,9.68,16.26,0
"18195",0.15,50000,2.4,9.68,16.59,0
"18196",0.58,50000,2.3,9.26,15.89,0
"18197",0.27,50000,2.3,9.26,15.99,0
"18198",0.15,50000,2.3,9.26,16.3,0
"18199",0.58,50000,2.4,9.26,15.89,0
"18200",0.27,50000,2.4,9.26,15.99,0
"18201",0.15,50000,2.4,9.26,16.3,0
"18202",0.58,50000,2.4,9.26,15.89,0
"18203",0.27,50000,2.4,9.26,15.99,0
"18204",0.15,50000,2.4,9.26,16.3,0
"18205",0.58,50000,2.48,9.26,15.89,0
"18206",0.27,50000,2.48,9.26,15.99,0
"18207",0.15,50000,2.48,9.26,16.3,0
"18208",0.58,50000,2.64,9.3,15.61,0
"18209",0.27,50000,2.64,9.3,15.7,0
"18210",0.15,50000,2.64,9.3,15.89,0
"18220",0.84,75000,3.43,10.01,14.73,0
"18221",0.17,75000,3.43,10.01,15.2,0
"18222",0.84,75000,3.14,10.01,15.89,0
"18223",0.17,75000,3.14,10.01,16.3,0
"18224",0.84,75000,3.14,10.01,15.89,0
"18225",0.17,75000,3.14,10.01,16.3,0
"18226",0.84,75000,3.18,10.01,15.89,0
"18227",0.17,75000,3.18,10.01,16.3,0
"18228",0.84,75000,3.18,10.01,15.89,0
"18229",0.17,75000,3.18,10.01,16.3,0
"18297",0.79,3e+05,2.64,11.26,17.22,0
"18298",0.22,3e+05,2.64,11.26,17.4,0
"18299",0.41,1e+05,3.3,10.71,15.76,0
"18351",1,62500,2.08,10,17.6,0
"18394",0.38,1e+05,2.64,10.15,16.59,0
"18395",0.29,1e+05,2.64,10.15,16.71,0
"18396",0.33,1e+05,2.64,10.15,16.77,0
"18397",0.38,1e+05,2.56,10.15,16.59,0
"18398",0.29,1e+05,2.56,10.15,16.71,0
"18399",0.33,1e+05,2.56,10.15,16.81,0
"18400",0.93,1e+05,1.79,9.78,16.81,0
"18401",0.93,1e+05,1.95,9.78,16.81,0
"18402",0.93,1e+05,1.95,10.26,17.22,0
"18403",0.93,1e+05,1.79,9.78,16.81,0
"18405",1,125000,3.18,9.81,16.73,0
"18406",1,125000,3.18,9.36,16.45,0
"18407",1,125000,3.14,9.67,16.12,0
"18408",1,125000,3.3,9.3,15.67,0
"18410",0.97,125000,3.56,9.71,15.2,0
"18411",0.03,125000,3.56,9.71,15.67,0
"18440",0.36,50000,1.61,9.03,16.38,0
"18448",0.5,5e+05,2.3,11.43,17.73,0
"18449",0.44,5e+05,2.3,11.43,17.57,0
"18450",0.06,5e+05,2.3,11.43,17.7,0
"18451",0.33,5e+05,2.3,11.43,17.7,0
"18464",0.5,5e+05,1.95,11.42,17.48,0
"18465",0.44,5e+05,1.95,11.42,17.6,0
"18466",0.06,5e+05,1.95,11.42,17.82,0
"18467",0.33,5e+05,1.95,11.42,17.82,0
"18480",0.5,5e+05,2.77,11.94,17.37,0
"18481",0.44,5e+05,2.77,11.94,17.48,0
"18482",0.06,5e+05,2.77,11.94,17.6,0
"18483",0.33,5e+05,2.77,11.94,17.6,0
"18490",0.5,5e+05,2.4,11.59,17.34,0
"18491",0.44,5e+05,2.4,11.59,17.45,0
"18492",0.06,5e+05,2.4,11.59,17.68,0
"18493",0.33,5e+05,2.4,11.59,17.68,0
"18503",0.5,5e+05,3.09,11.98,16.99,0
"18504",0.44,5e+05,3.09,11.98,17.07,0
"18505",0.06,5e+05,3.09,11.98,17.34,0
"18506",0.33,5e+05,3.09,11.98,17.34,0
"18510",0.95,5e+05,3.04,11.98,16.99,0
"18511",0.06,5e+05,3.04,11.98,17.34,0
"18512",0.33,5e+05,3.04,11.98,17.34,0
"18513",0.95,5e+05,3.09,11.95,16.95,0
"18514",0.06,5e+05,3.09,11.95,17.26,0
"18515",0.33,5e+05,3.09,11.95,17.26,0
"18521",0.5,5e+05,3.09,12.08,16.91,0
"18522",0.44,5e+05,3.09,12.08,17.03,1
"18523",0.06,5e+05,3.09,12.08,17.31,0
"18524",0.33,5e+05,3.09,12.08,17.31,0
"18549",0.5,5e+05,3.09,11.68,16.59,0
"18550",0.44,5e+05,3.09,11.68,16.71,0
"18551",0.06,5e+05,3.09,11.68,17.22,0
"18552",0.33,5e+05,3.09,11.68,17.22,0
"18563",0.5,5e+05,3.09,11.51,16.45,0
"18564",0.44,5e+05,3.09,11.51,16.59,0
"18565",0.06,5e+05,3.09,11.51,17.1,0
"18566",0.33,5e+05,3.09,11.51,17.1,0
"18630",0.5,5e+05,3.37,11.63,15.83,0
"18631",0.46,5e+05,3.37,11.63,15.89,0
"18649",0.64,150000,1.95,10.59,17.15,0
"18650",0.36,150000,1.95,10.59,17.25,0
"18651",0.64,150000,1.95,10.68,17.15,0
"18652",0.36,150000,1.95,10.68,17.25,0
"18653",0.64,150000,1.95,10.59,17.15,0
"18654",0.36,150000,1.95,10.59,17.25,0
"18666",0.05,2e+05,3.4,11.15,15.89,0
"18667",0.64,150000,3.18,10.49,15.83,0
"18668",0.02,150000,3.18,10.49,16.01,0
"18669",0.34,150000,3.18,10.49,16.38,0
"18670",0.64,150000,1.95,10.6,17.15,0
"18671",0.36,150000,1.95,10.6,17.25,0
"18672",0.64,150000,2.94,10.49,16.3,0
"18673",0.36,150000,2.94,10.49,16.59,0
"18696",0.81,125000,3.18,10.52,17.12,0
"18697",0.19,125000,3.18,10.52,17.33,0
"18698",0.81,125000,3.18,10.49,17.12,0
"18699",0.19,125000,3.18,10.49,17.33,0
"18709",0.69,75000,2.64,10.17,16.32,0
"18710",0.03,75000,2.64,10.17,16.48,0
"18711",0.29,75000,2.64,10.17,16.68,0
"18712",0.69,75000,3.18,10.05,15.79,0
"18713",0.32,75000,3.18,10.05,16.08,0
"18714",0.69,75000,3.18,9.62,15.61,0
"18715",0.31,75000,3.18,9.62,15.79,0
"18716",1,75000,3.43,9.36,15.42,0
"18734",1,250000,2.48,11.06,17.79,0
"18735",1,250000,2.4,11.06,17.79,0
"18736",1,250000,2.48,11.06,17.79,0
"18737",1,250000,2.4,11.06,17.79,0
"18738",1,250000,2.4,11.06,17.79,0
"18739",1,250000,1.61,11.17,17.79,0
"18740",1,250000,2.48,11.06,17.79,0
"18741",0.32,250000,2.77,10.95,17.79,0
"18742",1,250000,2.2,11.06,17.79,0
"18743",1,250000,2.2,11.06,17.79,0
"18744",1,250000,2.2,11.06,17.79,0
"18745",1,250000,2.2,11.06,17.79,0
"18797",1,1e+05,3.14,10.38,17.44,0
"18799",1,75000,3.4,8.83,15.76,0
"18800",1,1e+05,3.47,9.87,17.22,1
"18801",1,1e+05,3.3,8.45,15.61,0
"18802",1,1e+05,3.3,8.26,15.61,0
"18803",1,1e+05,3.56,7.86,15.2,0
"18852",0.47,135000,2.48,10.57,16.71,0
"18853",0.1,135000,2.48,10.57,17.03,0
"18854",0.05,135000,2.48,10.57,17.13,0
"18855",0.02,135000,2.48,10.57,17.22,0
"18856",0.36,135000,2.48,10.57,17.34,0
"18858",0.27,135000,2.2,10.2,16.65,0
"18859",0.2,135000,2.2,10.2,16.76,0
"18860",0.1,135000,2.2,10.2,16.81,0
"18861",0.05,135000,2.2,10.2,16.95,0
"18862",0.02,135000,2.2,10.2,17.03,0
"18863",0.06,135000,2.2,10.2,17.18,0
"18864",0.3,135000,2.2,10.2,17.25,0
"18866",0.57,135000,2.48,10.11,16.62,0
"18867",0.07,135000,2.48,10.11,16.73,0
"18868",0.06,135000,2.48,10.11,16.86,0
"18869",0.3,135000,2.48,10.11,16.99,0
"18872",0.29,135000,2.56,10.17,16.49,0
"18873",0.18,135000,2.56,10.17,16.56,0
"18874",0.1,135000,2.56,10.17,16.65,0
"18875",0.05,135000,2.56,10.17,16.76,0
"18876",0.02,135000,2.56,10.17,16.81,0
"18877",0.06,135000,2.56,10.17,16.91,0
"18878",0.3,135000,2.56,10.17,17.07,0
"18880",0.47,135000,3.18,9.8,15.76,0
"18881",0.13,135000,3.18,9.8,15.61,0
"18882",0.41,135000,3.18,9.8,15.96,0
"18883",0.47,135000,3.22,9.81,15.76,0
"18884",0.13,135000,3.22,9.81,15.61,0
"18885",0.41,135000,3.22,9.81,15.89,0
"18886",0.27,135000,2.64,10.14,16.3,0
"18887",0.02,135000,2.64,10.14,16.38,0
"18888",0.18,135000,2.64,10.14,16.45,0
"18889",0.1,135000,2.64,10.14,16.62,0
"18890",0.07,135000,2.64,10.14,16.73,0
"18891",0.06,135000,2.64,10.14,16.86,0
"18892",0.3,135000,2.64,10.14,16.99,0
"18894",0.47,135000,3.26,9.9,15.76,0
"18895",0.17,135000,3.26,9.9,15.61,0
"18896",0.06,135000,3.26,9.9,15.89,0
"18897",0.3,135000,3.26,9.9,16.01,0
"18898",0.01,135000,3.47,9.7,15.76,0
"18899",0.27,135000,3.18,10.12,15.42,0
"18900",0.2,135000,3.18,10.12,15.69,0
"18901",0.1,135000,3.18,10.12,15.83,0
"18902",0.05,135000,3.18,10.12,15.96,0
"18903",0.1,135000,3.18,10.12,16.17,1
"18904",0.28,135000,3.18,10.12,16.34,0
"18905",0.27,135000,3.22,10.12,15.42,0
"18906",0.2,135000,3.22,10.12,15.61,0
"18907",0.1,135000,3.22,10.12,15.76,0
"18908",0.05,135000,3.22,10.12,15.89,0
"18909",0.1,135000,3.22,10.12,16.12,0
"18910",0.28,135000,3.22,10.12,16.3,0
"18911",0.27,135000,3.22,10.11,15.42,0
"18912",0.2,135000,3.22,10.11,15.61,0
"18913",0.1,135000,3.22,10.11,15.76,0
"18914",0.05,135000,3.22,10.11,15.89,0
"18915",0.1,135000,3.22,10.11,16.12,0
"18916",0.28,135000,3.22,10.11,16.3,0
"18917",0.62,135000,3.3,9.68,15.32,0
"18918",0.02,135000,3.3,9.68,15.52,0
"18919",0.06,135000,3.3,9.68,15.69,0
"18920",0.3,135000,3.3,9.68,15.89,0
"18921",0.27,135000,2.3,10.17,16.62,0
"18922",0.2,135000,2.3,10.17,16.68,0
"18923",0.1,135000,2.3,10.17,16.73,0
"18924",0.05,135000,2.3,10.17,16.88,0
"18925",0.02,135000,2.3,10.17,16.99,0
"18926",0.06,135000,2.3,10.17,17.15,0
"18927",0.3,135000,2.3,10.17,17.22,0
"18928",0.24,135000,3.18,10.11,15.42,0
"18929",0.2,135000,3.18,10.11,15.69,0
"18930",0.1,135000,3.18,10.11,15.83,0
"18931",0.05,135000,3.18,10.11,15.96,0
"18932",0.1,135000,3.18,10.11,16.17,0
"18933",0.28,135000,3.18,10.11,16.34,0
"18934",0.27,135000,1.95,10.29,16.91,0
"18935",0.2,135000,1.95,10.29,16.95,0
"18936",0.1,135000,1.95,10.29,17.03,0
"18937",0.05,135000,1.95,10.29,17.15,0
"18938",0.02,135000,1.95,10.29,17.22,0
"18939",0.36,135000,1.95,10.29,17.37,0
"18940",0.65,75000,2.83,9.72,16.17,1
"18941",0.08,75000,2.83,9.72,16.2,0
"18942",0.21,75000,2.83,9.72,16.36,0
"18943",0.73,75000,2.94,9.74,16.06,0
"18944",0.18,75000,2.94,9.74,16.3,0
"18945",0.57,75000,2.94,9.74,16.06,0
"18946",0.65,75000,2.94,9.78,15.94,0
"18947",0.08,75000,2.94,9.78,16.03,0
"18948",0.28,75000,2.94,9.78,16.3,0
"18949",0.39,75000,3.09,9.8,15.92,0
"18950",0.55,75000,3.14,9.56,15.2,0
"18951",0.12,75000,3.14,9.56,15.46,0
"18952",0.06,75000,3.14,9.56,15.57,0
"18953",0.28,75000,3.14,9.56,15.7,0
"18954",0.55,75000,3.09,9.56,15.2,0
"18955",0.12,75000,3.09,9.56,15.61,0
"18956",0.06,75000,3.09,9.56,15.7,0
"18957",0.28,75000,3.09,9.56,15.82,0
"18969",0.37,175000,3.26,11.17,15.52,0
"18970",0.12,3e+05,3.26,11.17,15.89,0
"18971",0.19,3e+05,3.26,11.17,16.07,0
"18972",0.1,175000,3.26,11.17,15.52,0
"18974",0.58,1e+05,2.56,10.53,16.59,0
"18975",0.25,135000,1.95,10.29,16.91,0
"18976",0.2,135000,1.95,10.29,16.95,0
"18977",0.1,135000,1.95,10.29,17.03,0
"18978",0.05,135000,1.95,10.29,17.15,0
"18979",0.02,135000,1.95,10.29,17.22,0
"18980",0.36,135000,1.95,10.29,17.37,0
"19009",1,125000,2.77,10.29,16.81,0
"19010",1,125000,2.77,10.29,16.81,0
"19012",1,1e+05,3.04,10.27,16.12,0
"19013",1,1e+05,3.09,10.27,16.12,0
"19014",0.58,250000,3.04,10.27,16.3,0
"19015",0.76,250000,3.04,10.27,17.32,0
"19016",0.58,250000,3.04,10.27,16.3,0
"19017",0.76,250000,3.04,10.27,17.32,0
"19018",0.58,250000,3.09,10.27,16.3,0
"19019",0.76,250000,3.09,10.27,17.32,1
"19020",0.29,175000,3.26,10.76,16.38,0
"19021",0.29,175000,3.26,10.76,16.45,0
"19022",0.42,175000,3.26,10.76,16.81,0
"19023",0.62,1e+05,2.64,10.56,16.57,0
"19024",0.38,1e+05,2.64,10.56,16.64,0
"19025",0.62,1e+05,2.64,10.56,16.57,0
"19026",0.38,1e+05,2.64,10.56,16.64,0
"19027",0.62,1e+05,2.64,10.56,16.57,0
"19028",0.38,1e+05,2.64,10.56,16.64,0
"19029",0.1,1e+05,2.56,10.17,16.46,0
"19030",0.52,1e+05,2.56,10.17,16.23,0
"19031",0.38,1e+05,2.56,10.17,16.62,0
"19032",0.1,1e+05,2.48,10.23,16.46,0
"19033",0.52,1e+05,2.48,10.23,16.27,0
"19034",0.38,1e+05,2.48,10.23,16.66,0
"19035",0.62,1e+05,2.89,10.5,16.28,0
"19036",0.38,1e+05,2.89,10.5,16.36,0
"19037",0.62,1e+05,2.89,10.5,16.28,0
"19038",0.38,1e+05,2.89,10.5,16.36,0
"19039",0.1,75000,2.48,9.68,16.25,0
"19040",0.52,75000,2.48,9.68,15.71,0
"19041",0.38,75000,2.48,9.68,16.36,0
"19042",0.1,75000,2.3,9.79,16.11,0
"19043",0.52,75000,2.3,9.79,15.79,0
"19044",0.38,75000,2.3,9.79,16.42,0
"19045",0.1,75000,2.4,9.73,15.98,0
"19046",0.52,75000,2.4,9.73,15.79,0
"19047",0.38,75000,2.4,9.73,16.36,0
"19048",0.1,75000,2.48,9.75,15.91,1
"19049",0.52,75000,2.48,9.75,15.75,0
"19050",0.38,75000,2.48,9.75,16.36,0
"19051",0.1,75000,3.09,10,15.83,0
"19052",0.52,75000,3.09,10,15.54,0
"19053",0.35,75000,3.09,10,16.01,0
"19054",0.1,75000,3.09,9.75,15.79,0
"19055",0.52,75000,3.09,9.75,15.34,0
"19056",0.28,75000,3.09,9.75,15.83,0
"19057",0.1,75000,3.09,9.76,15.79,0
"19058",0.52,75000,3.09,9.76,15.34,0
"19059",0.32,75000,3.09,9.76,15.83,0
"19060",0.1,75000,3.09,9.75,15.79,0
"19061",0.52,75000,3.09,9.75,15.34,0
"19062",0.3,75000,3.09,9.75,15.83,0
"19063",0.1,75000,3.09,9.65,15.66,0
"19064",0.09,75000,3.09,9.65,15.3,0
"19065",0.1,75000,3.14,9.61,15.59,0
"19066",0.52,75000,3.14,9.61,15.2,0
"19067",0.29,75000,3.14,9.61,15.73,0
"19068",0.1,75000,3.18,9.61,15.48,0
"19069",0.12,75000,3.18,9.61,15.04,0
"19071",0.41,1e+05,3.3,10.48,15.2,0
"19072",0.59,1e+05,3.3,10.48,15.89,0
"19073",0.41,1e+05,3.3,10.48,15.2,0
"19074",0.59,1e+05,3.3,10.48,15.89,0
"19075",0.22,75000,3.33,9.97,15.04,0
"19121",1,60000,3.14,9.79,15.76,0
"19122",1,60000,3.14,9.79,15.76,0
"19123",1,60000,3.18,9.79,15.69,0
"19124",1,60000,3.18,9.79,15.69,0
"19125",1,60000,3.18,9.79,15.69,0
"19126",1,120000,3.26,10.47,15.61,1
"19133",0.59,3e+05,3,10.35,16.3,0
"19134",0.41,3e+05,3,10.35,16.52,0
"19135",0.59,3e+05,2.94,10.35,16.3,0
"19136",0.41,3e+05,2.94,10.35,16.52,0
"19137",0.59,3e+05,2.94,10.35,16.3,0
"19138",0.41,3e+05,2.94,10.35,16.52,1
"19145",0.25,3e+05,3.3,10.68,15.76,0
"19146",0.46,3e+05,3.3,10.71,15.76,0
"19147",0.41,3e+05,3.18,11.42,16.12,0
"19148",0.13,3e+05,3.18,11.42,16.26,0
"19261",0.25,1e+05,2.77,11.4,17.06,0
"19262",0.22,1e+05,2.77,11.4,17.07,0
"19263",0.28,1e+05,2.77,11.4,17.17,0
"19264",0.24,1e+05,2.77,11.4,17.38,0
"19265",0.25,1e+05,2.77,11.4,17.06,0
"19266",0.22,1e+05,2.77,11.4,17.07,0
"19267",0.28,1e+05,2.77,11.4,17.17,0
"19268",0.24,1e+05,2.77,11.4,17.38,0
"19269",0.25,1e+05,2.77,11.4,17.06,0
"19270",0.22,1e+05,2.77,11.4,17.07,0
"19271",0.28,1e+05,2.77,11.4,17.17,0
"19272",0.24,1e+05,2.77,11.4,17.38,0
"19281",0.25,1e+05,2.83,11.4,17.01,0
"19282",0.22,1e+05,2.83,11.4,17.02,0
"19283",0.28,1e+05,2.83,11.4,17.12,0
"19284",0.24,1e+05,2.83,11.4,17.34,0
"19285",0.25,1e+05,2.83,11.4,17.01,0
"19286",0.22,1e+05,2.83,11.4,17.02,0
"19287",0.28,1e+05,2.83,11.4,17.12,0
"19288",0.24,1e+05,2.83,11.4,17.34,0
"19289",0.25,1e+05,2.83,11.4,17.01,0
"19290",0.22,1e+05,2.83,11.4,17.02,0
"19291",0.28,1e+05,2.83,11.4,17.12,0
"19292",0.24,1e+05,2.83,11.4,17.34,0
"19293",0.25,1e+05,2.83,11.4,17.01,0
"19294",0.22,1e+05,2.83,11.4,17.02,0
"19295",0.28,1e+05,2.83,11.4,17.12,0
"19296",0.24,1e+05,2.83,11.4,17.34,0
"19297",0.25,1e+05,2.83,11.4,17.01,0
"19298",0.22,1e+05,2.83,11.4,17.02,0
"19299",0.28,1e+05,2.83,11.4,17.12,0
"19300",0.24,1e+05,2.83,11.4,17.34,0
"19305",0.25,1e+05,2.4,11.38,17,0
"19306",0.22,1e+05,2.4,11.38,17.09,0
"19307",0.28,1e+05,2.4,11.38,17.35,0
"19308",0.24,1e+05,2.4,11.38,17.56,0
"19321",0.25,1e+05,2.48,11.38,16.95,0
"19322",0.22,1e+05,2.48,11.38,17.04,0
"19323",0.28,1e+05,2.48,11.38,17.3,0
"19324",0.24,1e+05,2.48,11.38,17.52,0
"19385",0.52,65000,1.61,9.71,16.17,0
"19388",0.56,85000,2.56,10.56,16.63,0
"19389",0.44,85000,2.56,10.56,16.88,0
"19390",1,250000,1.61,11.17,17.79,0
"19391",0.89,1e+05,2.4,8.7,15.61,0
"19392",0.12,1e+05,2.4,8.7,16.01,0
"19393",0.46,75000,3.18,10.5,15.89,0
"19397",0.77,125000,2.48,9.71,16.12,0
"19409",0.74,125000,3.18,9.9,16.42,0
"19410",0.71,125000,3.18,9.87,16.42,0
"19411",1,1e+05,2.08,10.24,17.03,0
"19412",0.37,75000,2.48,9.8,16.54,0
"19421",0.38,1e+05,1.95,10.27,16.91,0
"19422",0.29,1e+05,1.95,10.27,17.03,0
"19423",0.26,1e+05,1.95,10.27,17.15,0
"19424",0.16,1e+05,2.56,10.56,17.07,0
"19425",0.84,1e+05,2.56,10.56,17.22,0
"19430",0.16,1e+05,1.79,10.59,17.22,0
"19431",0.84,1e+05,1.79,10.59,17.37,0
"19441",0.38,1e+05,2.4,10.18,16.59,0
"19442",0.29,1e+05,2.4,10.18,16.81,0
"19443",0.33,1e+05,2.4,10.18,16.92,0
"19449",0.25,2e+05,3.18,11.36,15.89,0
"19450",0.29,2e+05,3.18,11.36,16.12,1
"19451",0.12,2e+05,3.18,11.36,16.41,0
"19452",0.38,1e+05,3.22,9.83,15.76,0
"19453",0.29,1e+05,3.22,9.83,15.89,0
"19454",0.33,1e+05,3.22,9.83,16.16,0
"19455",0.38,1e+05,3.18,9.74,15.89,0
"19456",0.29,1e+05,3.18,9.74,15.96,0
"19457",0.33,1e+05,3.18,9.74,16.23,0
"19458",1,1e+05,3.18,10,16.01,0
"19462",0.38,1e+05,3.18,10,16.01,0
"19463",0.29,1e+05,3.18,10,16.07,0
"19464",0.33,1e+05,3.18,10,16.23,0
"19465",0.38,1e+05,3.18,9.74,15.89,1
"19466",0.29,1e+05,3.18,9.74,15.96,1
"19467",0.33,1e+05,3.18,9.74,16.23,0
"19468",0.67,1e+05,3.18,10.09,16.07,0
"19469",0.33,1e+05,3.18,10.09,16.3,0
"19470",0.38,1e+05,3.14,10.01,16.07,0
"19471",0.29,1e+05,3.14,10.01,16.12,0
"19472",0.33,1e+05,3.14,10.01,16.3,0
"19477",0.38,1e+05,1.95,10.26,16.91,0
"19478",0.29,1e+05,1.95,10.26,17.03,0
"19479",0.33,1e+05,1.95,10.26,17.15,0
"19480",0.38,1e+05,2.4,10.23,16.65,0
"19481",0.29,1e+05,2.4,10.23,16.81,0
"19482",0.33,1e+05,2.4,10.23,16.99,0
"19483",0.38,1e+05,2.56,10.2,16.59,0
"19484",0.29,1e+05,2.56,10.2,16.79,0
